experiment;function;algorithm;bkpSize;n;t
compare_algorithms;nEqualBkpSize;bruteforce;6;6;0.049691ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110363ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110332ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.109899ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110209ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.108515ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.111354ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110508ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.109953ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.117623ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.116042ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.111475ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.117452ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.109921ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.111538ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110795ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.109939ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.109233ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.107896ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.11097ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110144ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.111622ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.109395ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.118441ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.111147ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110601ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.113575ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.109072ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.112896ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110977ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110029ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.10875ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110309ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110989ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.108923ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110404ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.112425ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.119784ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.12253ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110714ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.11175ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110637ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.109922ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.11515ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.109173ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110841ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.110005ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.108703ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.112286ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.108316ms
compare_algorithms;nEqualBkpSize;bruteforce;7;7;0.10956ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.241949ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.260021ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.243348ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.241572ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.241408ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.242022ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.240094ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.237883ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.240603ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.241955ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.238229ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.238973ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.240101ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.239293ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.240123ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.239358ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.239324ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.239397ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.247867ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.237028ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.242055ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.243981ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.26066ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.237934ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.255177ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.242685ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.238378ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.239014ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.245725ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.264849ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.240145ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.236865ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.251734ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.242066ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.239649ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.23939ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.23977ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.2394ms
compare_algorithms;nEqualBkpSize;bruteforce;8;8;0.238159ms
