experiment;function;algorithm;bkpSize;n;t
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021463ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021561ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021893ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021622ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021678ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021575ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021747ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021755ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021617ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.02185ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.02155ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021682ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021638ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.021679ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.022306ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.020232ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.020186ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.019994ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.02044ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.020302ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.019891ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.019966ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.020022ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.020113ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;5;5;0.020476ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.029333ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.032662ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.030902ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.029855ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.031624ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.026292ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.032058ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.029389ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.034703ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.033121ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.029128ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.027656ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.030658ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.032631ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.039899ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.036299ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.030999ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.044498ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.028466ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.030744ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.030547ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.031763ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.0311ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.030741ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.02841ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.030724ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.028865ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.030334ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.029433ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.031261ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.031594ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.032239ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.041558ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.041865ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.030197ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.031365ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.028978ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.032001ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.030501ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.03321ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.044691ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.034175ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.035024ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.03481ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.033051ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.033746ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.05564ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.02693ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.031399ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;6;6;0.029594ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.048157ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.045796ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.04927ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.046228ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.046916ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.044601ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.04642ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.044544ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.044688ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.043171ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.047315ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.04363ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.048836ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.055804ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.045763ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.04388ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.047252ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.043022ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.046897ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.046823ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.045469ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.047264ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.049751ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;7;7;0.046446ms
