experiment;function;algorithm;bkpSize;n;t
compare_algorithms;fixedBkpSize;backtracking;100;7;0.071634ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.059149ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.090346ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.048191ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.069615ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.099571ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.076464ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.071405ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.072883ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.053328ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.053425ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.05379ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.05581ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.052708ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.067821ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.067204ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.056362ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.072064ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.046138ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.057848ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.039226ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.097629ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.085775ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.062421ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.069868ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.073875ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.060648ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.081685ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.032411ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.037673ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.05857ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.068273ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.056573ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.062221ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.08255ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.047143ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.055741ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.108187ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.101586ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.067077ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.042279ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.060013ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.073914ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.054143ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.048305ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.049568ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.069158ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.061186ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.096268ms
compare_algorithms;fixedBkpSize;backtracking;100;7;0.048965ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.125178ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.06575ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.070419ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.050012ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.101955ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.072109ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.048982ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.078531ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.110619ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.059128ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.100336ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.100357ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.099941ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.130412ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.130231ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.109153ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.134701ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.080075ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.07577ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.070057ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.085413ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.127045ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.066192ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.052629ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.075412ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.073704ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.102174ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.08546ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.10212ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.081297ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.132607ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.088645ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.070207ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.085772ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.063367ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.124704ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.093198ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.066056ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.1011ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.081976ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.069608ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.092038ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.110288ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.120621ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.099972ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.079316ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.079757ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.067478ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.055817ms
compare_algorithms;fixedBkpSize;backtracking;100;8;0.086752ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.224581ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.061915ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.10065ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.062121ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.214499ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.075101ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.060329ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.07295ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.077714ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.107594ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.051547ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.143554ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.176823ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.126822ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.060464ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.078315ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.102803ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.0604ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.136842ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.203601ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.251755ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.079644ms
compare_algorithms;fixedBkpSize;backtracking;100;9;0.241798ms
